date,time,current_temperature,thermostat_status,label,type
2-Apr-19, 23:05:06 ,27.77834282,1,0,normal
2-Apr-19, 23:05:07 ,25.67130796,1,0,normal
2-Apr-19, 23:05:08 ,26.74052258,1,0,normal
2-Apr-19, 23:05:11 ,27.50683829,1,0,normal
2-Apr-19, 23:05:12 ,27.56616336,1,0,normal
2-Apr-19, 23:05:12 ,25,0,0,normal
2-Apr-19, 23:05:13 ,26.69721817,1,0,normal
2-Apr-19, 23:05:16 ,27.15835134,1,0,normal
2-Apr-19, 23:05:17 ,27.55510231,1,0,normal
2-Apr-19, 23:05:17 ,26.58739458,0,0,normal
2-Apr-19, 23:05:19 ,26.26207311,1,0,normal
2-Apr-19, 23:05:22 ,26.67150842,1,0,normal
2-Apr-19, 23:05:24 ,27.45384798,1,0,normal
2-Apr-19, 23:05:24 ,26.12444306,1,0,normal
2-Apr-19, 23:05:27 ,25.95729208,1,0,normal
2-Apr-19, 23:05:28 ,26.34133224,1,0,normal
2-Apr-19, 23:05:29 ,27.37356648,1,0,normal
2-Apr-19, 23:05:33 ,25.86490942,1,0,normal
2-Apr-19, 23:05:35 ,25,0,0,normal
2-Apr-19, 23:05:35 ,25.98060782,1,0,normal
2-Apr-19, 23:05:38 ,27.35004883,1,0,normal
2-Apr-19, 23:05:38 ,25,0,0,normal
2-Apr-19, 23:05:40 ,34.33535233,0,0,normal
2-Apr-19, 23:05:40 ,25,0,0,normal
2-Apr-19, 23:05:43 ,27.04105888,1,0,normal
2-Apr-19, 23:05:44 ,26.76232754,0,0,normal
2-Apr-19, 23:05:47 ,33.93083067,1,0,normal
2-Apr-19, 23:05:48 ,29.45553162,0,0,normal
2-Apr-19, 23:05:48 ,26.88285261,1,0,normal
2-Apr-19, 23:05:49 ,26.51872721,1,0,normal
2-Apr-19, 23:05:52 ,33.79448005,1,0,normal
2-Apr-19, 23:05:53 ,29.2222468,1,0,normal
2-Apr-19, 23:05:56 ,26.68436296,1,0,normal
2-Apr-19, 23:05:58 ,26.17530769,1,0,normal
2-Apr-19, 23:05:58 ,33.74531668,1,0,normal
2-Apr-19, 23:06:01 ,28.80065394,1,0,normal
2-Apr-19, 23:06:02 ,26.54962902,1,0,normal
2-Apr-19, 23:06:03 ,26.02750535,1,0,normal
2-Apr-19, 23:06:03 ,33.73238819,1,0,normal
2-Apr-19, 23:06:06 ,28.3695742,1,0,normal
2-Apr-19, 23:06:07 ,26.52906894,1,0,normal
2-Apr-19, 23:06:10 ,25.86548055,1,0,normal
2-Apr-19, 23:06:13 ,33.39135912,1,0,normal
2-Apr-19, 23:06:13 ,28.21758433,1,0,normal
2-Apr-19, 23:06:15 ,26.4973034,1,0,normal
2-Apr-19, 23:06:17 ,25,0,0,normal
2-Apr-19, 23:06:18 ,33.30901474,1,0,normal
2-Apr-19, 23:06:18 ,28.17067106,1,0,normal
2-Apr-19, 23:06:20 ,26.33480852,1,0,normal
2-Apr-19, 23:06:22 ,27.43779422,0,0,normal
2-Apr-19, 23:06:23 ,33.02559323,1,0,normal
2-Apr-19, 23:06:25 ,27.68535781,1,0,normal
2-Apr-19, 23:06:25 ,26.27604399,1,0,normal
2-Apr-19, 23:06:29 ,27.41746261,1,0,normal
2-Apr-19, 23:06:30 ,32.89152494,1,0,normal
2-Apr-19, 23:06:31 ,27.35420548,1,0,normal
2-Apr-19, 23:06:34 ,25.79485002,1,0,normal
2-Apr-19, 23:06:34 ,27.08566092,1,0,normal
2-Apr-19, 23:06:35 ,32.47798673,1,0,normal
2-Apr-19, 23:06:36 ,26.9751658,1,0,normal
2-Apr-19, 23:06:39 ,25,0,0,normal
2-Apr-19, 23:06:40 ,26.65118222,1,0,normal
2-Apr-19, 23:06:42 ,32.26450429,1,0,normal
2-Apr-19, 23:06:44 ,26.63467326,1,0,normal
2-Apr-19, 23:06:45 ,28.10684124,0,0,normal
2-Apr-19, 23:06:45 ,26.37828522,1,0,normal
2-Apr-19, 23:06:47 ,31.85224647,1,0,normal
2-Apr-19, 23:06:49 ,26.61139388,1,0,normal
2-Apr-19, 23:06:50 ,27.9044476,1,0,normal
2-Apr-19, 23:06:52 ,26.0478023,1,0,normal
2-Apr-19, 23:06:55 ,31.64657092,1,0,normal
2-Apr-19, 23:06:57 ,26.19845896,1,0,normal
2-Apr-19, 23:06:57 ,27.65768973,1,0,normal
2-Apr-19, 23:07:00 ,25.82076563,1,0,normal
2-Apr-19, 23:07:00 ,31.35468628,1,0,normal
2-Apr-19, 23:07:02 ,26.14497059,1,0,normal
2-Apr-19, 23:07:05 ,27.21774917,1,0,normal
2-Apr-19, 23:07:05 ,25,0,0,normal
2-Apr-19, 23:07:06 ,30.96410139,1,0,normal
2-Apr-19, 23:07:10 ,25.64665455,1,0,normal
2-Apr-19, 23:07:11 ,27.16723524,1,0,normal
2-Apr-19, 23:07:11 ,33.48547727,0,0,normal
2-Apr-19, 23:07:12 ,30.82781761,1,0,normal
2-Apr-19, 23:07:16 ,25,0,0,normal
2-Apr-19, 23:07:16 ,26.82290181,1,0,normal
2-Apr-19, 23:07:17 ,33.1055123,1,0,normal
2-Apr-19, 23:07:21 ,30.75069198,1,0,normal
2-Apr-19, 23:07:21 ,31.95204652,0,0,normal
2-Apr-19, 23:07:22 ,26.55553481,1,0,normal
2-Apr-19, 23:07:23 ,32.94063402,1,0,normal
2-Apr-19, 23:07:26 ,30.36535749,1,0,normal
2-Apr-19, 23:07:27 ,31.5066404,1,0,normal
2-Apr-19, 23:07:28 ,26.2717921,1,0,normal
2-Apr-19, 23:07:28 ,32.61130066,1,0,normal
2-Apr-19, 23:07:31 ,30.20021139,1,0,normal
2-Apr-19, 23:07:32 ,31.45149899,1,0,normal
2-Apr-19, 23:07:33 ,26.1583373,1,0,normal
2-Apr-19, 23:07:37 ,32.44181519,1,0,normal
2-Apr-19, 23:07:37 ,30.11196153,1,0,normal
2-Apr-19, 23:07:37 ,30.97264341,1,0,normal
2-Apr-19, 23:07:38 ,25.88421425,1,0,normal
2-Apr-19, 23:07:42 ,32.13511192,1,0,normal
2-Apr-19, 23:07:42 ,29.76073239,1,0,normal
2-Apr-19, 23:07:44 ,30.68673295,1,0,normal
2-Apr-19, 23:07:45 ,25,0,0,normal
2-Apr-19, 23:07:49 ,31.91024645,1,0,normal
2-Apr-19, 23:07:50 ,29.3675724,1,0,normal
2-Apr-19, 23:07:50 ,30.49603376,1,0,normal
2-Apr-19, 23:07:52 ,34.14279575,0,0,normal
2-Apr-19, 23:07:54 ,31.69180722,1,0,normal
2-Apr-19, 23:07:55 ,28.89542843,1,0,normal
2-Apr-19, 23:07:57 ,30.18963144,1,0,normal
2-Apr-19, 23:08:00 ,33.9644283,1,0,normal
2-Apr-19, 23:08:00 ,31.22930163,1,0,normal
2-Apr-19, 23:08:01 ,28.59639115,1,0,normal
2-Apr-19, 23:08:02 ,30.08379161,1,0,normal
2-Apr-19, 23:08:05 ,33.93970366,1,0,normal
2-Apr-19, 23:08:05 ,31.21250809,1,0,normal
2-Apr-19, 23:08:06 ,28.36449752,1,0,normal
2-Apr-19, 23:08:07 ,30.02747534,1,0,normal
2-Apr-19, 23:08:10 ,33.54377467,1,0,normal
2-Apr-19, 23:08:13 ,30.83241875,1,0,normal
2-Apr-19, 23:08:14 ,28.30419441,1,0,normal
2-Apr-19, 23:08:14 ,29.97569009,1,0,normal
2-Apr-19, 23:08:15 ,33.08345352,1,0,normal
2-Apr-19, 23:08:18 ,30.335235,1,0,normal
2-Apr-19, 23:08:19 ,27.99753284,1,0,normal
2-Apr-19, 23:08:19 ,29.50353534,1,0,normal
2-Apr-19, 23:08:20 ,32.80288107,1,0,normal
2-Apr-19, 23:08:24 ,30.22282546,1,0,normal
2-Apr-19, 23:08:25 ,27.52721225,1,0,normal
2-Apr-19, 23:08:27 ,29.36957512,1,0,normal
2-Apr-19, 23:08:28 ,32.34522606,1,0,normal
2-Apr-19, 23:08:31 ,30.04069142,1,0,normal
2-Apr-19, 23:08:32 ,27.17263705,1,0,normal
2-Apr-19, 23:08:33 ,28.94765545,1,0,normal
2-Apr-19, 23:08:36 ,32.03557102,1,0,normal
2-Apr-19, 23:08:36 ,29.85546172,1,0,normal
2-Apr-19, 23:08:37 ,26.75580382,1,0,normal
2-Apr-19, 23:08:38 ,28.52883689,1,0,normal
2-Apr-19, 23:08:41 ,31.92704764,1,0,normal
2-Apr-19, 23:08:41 ,29.40172938,1,0,normal
2-Apr-19, 23:08:46 ,26.42990242,1,0,normal
2-Apr-19, 23:08:49 ,28.15550463,1,0,normal
2-Apr-19, 23:08:49 ,31.66291309,1,0,normal
2-Apr-19, 23:08:51 ,29.37398677,1,0,normal
2-Apr-19, 23:08:51 ,26.08197364,1,0,normal
2-Apr-19, 23:08:54 ,28.06204944,1,0,normal
2-Apr-19, 23:08:54 ,31.58171286,1,0,normal
2-Apr-19, 23:08:56 ,29.11590054,1,0,normal
2-Apr-19, 23:08:56 ,25.82995776,1,0,normal
2-Apr-19, 23:08:59 ,27.69392035,1,0,normal
2-Apr-19, 23:09:01 ,31.22929322,1,0,normal
2-Apr-19, 23:09:02 ,28.98122907,1,0,normal
2-Apr-19, 23:09:04 ,25,0,0,normal
2-Apr-19, 23:09:06 ,27.48579255,1,0,normal
2-Apr-19, 23:09:07 ,30.96998126,1,0,normal
2-Apr-19, 23:09:07 ,28.84761875,1,0,normal
2-Apr-19, 23:09:09 ,29.96186228,0,0,normal
2-Apr-19, 23:09:11 ,27.18256862,1,0,normal
2-Apr-19, 23:09:12 ,30.76808586,1,0,normal
2-Apr-19, 23:09:12 ,28.42539619,1,0,normal
2-Apr-19, 23:09:16 ,29.92541105,1,0,normal
2-Apr-19, 23:09:17 ,26.71168553,1,0,normal
2-Apr-19, 23:09:19 ,30.56761066,1,0,normal
2-Apr-19, 23:09:20 ,28.25980612,1,0,normal
2-Apr-19, 23:09:22 ,29.46613843,1,0,normal
2-Apr-19, 23:09:24 ,26.36357318,1,0,normal
2-Apr-19, 23:09:24 ,30.35626292,1,0,normal
2-Apr-19, 23:09:25 ,27.76744856,1,0,normal
2-Apr-19, 23:09:27 ,29.23851275,1,0,normal
2-Apr-19, 23:09:29 ,26.21019224,1,0,normal
2-Apr-19, 23:09:30 ,30.29752688,1,0,normal
2-Apr-19, 23:09:33 ,27.64340273,1,0,normal
2-Apr-19, 23:09:34 ,29.15353155,1,0,normal
2-Apr-19, 23:09:38 ,26.00991011,1,0,normal
2-Apr-19, 23:09:38 ,30.07067001,1,0,normal
2-Apr-19, 23:09:39 ,27.46616989,1,0,normal
2-Apr-19, 23:09:41 ,29.04662076,1,0,normal
2-Apr-19, 23:09:43 ,25.57925624,1,0,normal
2-Apr-19, 23:09:44 ,29.67981844,1,0,normal
2-Apr-19, 23:09:46 ,27.1817326,1,0,normal
2-Apr-19, 23:09:48 ,28.68350444,1,0,normal
2-Apr-19, 23:09:49 ,25,0,0,normal
2-Apr-19, 23:09:50 ,29.54359007,1,0,normal
2-Apr-19, 23:09:53 ,27.10279295,1,0,normal
2-Apr-19, 23:09:55 ,28.5624784,1,0,normal
2-Apr-19, 23:09:57 ,29.84196016,0,0,normal
2-Apr-19, 23:09:58 ,29.09414897,1,0,normal
2-Apr-19, 23:10:00 ,26.73382995,1,0,normal
2-Apr-19, 23:10:01 ,28.20940897,1,0,normal
2-Apr-19, 23:10:02 ,29.71387889,1,0,normal
2-Apr-19, 23:10:04 ,29.04742403,1,0,normal
2-Apr-19, 23:10:05 ,26.68466627,1,0,normal
2-Apr-19, 23:10:06 ,27.93470983,1,0,normal
2-Apr-19, 23:10:07 ,29.42461289,1,0,normal
2-Apr-19, 23:10:09 ,28.91302803,1,0,normal
2-Apr-19, 23:10:12 ,26.39707722,1,0,normal
2-Apr-19, 23:10:14 ,27.73003459,1,0,normal
2-Apr-19, 23:10:14 ,29.00004709,1,0,normal
2-Apr-19, 23:10:14 ,28.79486105,1,0,normal
2-Apr-19, 23:10:17 ,26.25490144,1,0,normal
2-Apr-19, 23:10:19 ,27.39840135,1,0,normal
2-Apr-19, 23:10:19 ,28.77934506,1,0,normal
2-Apr-19, 23:10:19 ,28.55584795,1,0,normal
2-Apr-19, 23:10:22 ,25.97565574,1,0,normal
2-Apr-19, 23:10:24 ,27.09343059,1,0,normal
2-Apr-19, 23:10:27 ,28.65363671,1,0,normal
2-Apr-19, 23:10:29 ,28.11800009,1,0,normal
2-Apr-19, 23:10:29 ,25,0,0,normal
2-Apr-19, 23:10:32 ,26.88851548,1,0,normal
2-Apr-19, 23:10:32 ,28.34833766,1,0,normal
2-Apr-19, 23:10:34 ,27.82082996,1,0,normal
2-Apr-19, 23:10:34 ,26.50336819,0,0,normal
2-Apr-19, 23:10:37 ,26.46136865,1,0,normal
2-Apr-19, 23:10:37 ,28.18912892,1,0,normal
2-Apr-19, 23:10:41 ,27.74134129,1,0,normal
2-Apr-19, 23:10:42 ,26.02500246,1,0,normal
2-Apr-19, 23:10:44 ,26.21632255,1,0,normal
2-Apr-19, 23:10:45 ,28.1444089,1,0,normal
2-Apr-19, 23:10:46 ,27.33721248,1,0,normal
2-Apr-19, 23:10:49 ,25.90481526,1,0,normal
2-Apr-19, 23:10:49 ,25.9124382,1,0,normal
2-Apr-19, 23:10:50 ,28.13017656,1,0,normal
2-Apr-19, 23:10:54 ,27.26854291,1,0,normal
2-Apr-19, 23:10:54 ,25,0,0,normal
2-Apr-19, 23:10:58 ,25,0,0,normal
2-Apr-19, 23:10:58 ,27.91281252,1,0,normal
2-Apr-19, 23:10:59 ,27.2509157,1,0,normal
2-Apr-19, 23:11:01 ,27.67667151,0,0,normal
2-Apr-19, 23:11:03 ,30.16179082,0,0,normal
2-Apr-19, 23:11:03 ,27.84630148,1,0,normal
2-Apr-19, 23:11:04 ,26.83051557,1,0,normal
2-Apr-19, 23:11:06 ,27.6167464,1,0,normal
2-Apr-19, 23:11:08 ,30.0614852,1,0,normal
2-Apr-19, 23:11:12 ,27.83307014,1,0,normal
2-Apr-19, 23:11:14 ,26.50211651,1,0,normal
2-Apr-19, 23:11:15 ,27.55256385,1,0,normal
2-Apr-19, 23:11:16 ,29.90607736,1,0,normal
2-Apr-19, 23:11:17 ,27.64622023,1,0,normal
2-Apr-19, 23:11:19 ,26.21725015,1,0,normal
2-Apr-19, 23:11:20 ,27.08482613,1,0,normal
2-Apr-19, 23:11:21 ,29.55984783,1,0,normal
2-Apr-19, 23:11:24 ,27.6443239,1,0,normal
2-Apr-19, 23:11:25 ,25.98133897,1,0,normal
2-Apr-19, 23:11:26 ,26.69483334,1,0,normal
2-Apr-19, 23:11:28 ,29.20368271,1,0,normal
2-Apr-19, 23:11:29 ,27.40904389,1,0,normal
2-Apr-19, 23:11:30 ,25,0,0,normal
2-Apr-19, 23:11:33 ,26.52667587,1,0,normal
2-Apr-19, 23:11:33 ,29.08565402,1,0,normal
2-Apr-19, 23:11:37 ,26.9905316,1,0,normal
2-Apr-19, 23:11:38 ,26.98499169,0,0,normal
2-Apr-19, 23:11:38 ,26.09282424,1,0,normal
2-Apr-19, 23:11:42 ,28.96065714,1,0,normal
2-Apr-19, 23:11:42 ,26.73824598,1,0,normal
2-Apr-19, 23:11:43 ,26.5369305,1,0,normal
2-Apr-19, 23:11:47 ,25.78072098,1,0,normal
2-Apr-19, 23:11:47 ,28.53723557,1,0,normal
2-Apr-19, 23:11:48 ,26.43287115,1,0,normal
2-Apr-19, 23:11:50 ,26.04424475,1,0,normal
2-Apr-19, 23:11:52 ,25,0,0,normal
2-Apr-19, 23:11:53 ,28.17158387,1,0,normal
2-Apr-19, 23:11:55 ,26.20402444,1,0,normal
2-Apr-19, 23:11:55 ,25.59812134,1,0,normal
2-Apr-19, 23:11:57 ,28.80921014,0,0,normal
2-Apr-19, 23:12:00 ,27.81743511,1,0,normal
2-Apr-19, 23:12:01 ,26.17708599,1,0,normal
2-Apr-19, 23:12:05 ,25,0,0,normal
2-Apr-19, 23:12:06 ,28.61829057,1,0,normal
2-Apr-19, 23:12:06 ,27.42290222,1,0,normal
2-Apr-19, 23:12:08 ,25.84379855,1,0,normal
2-Apr-19, 23:12:10 ,31.37931557,0,0,normal
2-Apr-19, 23:12:11 ,28.60660662,1,0,normal
2-Apr-19, 23:12:11 ,27.25664901,1,0,normal
2-Apr-19, 23:12:13 ,25,0,0,normal
2-Apr-19, 23:12:16 ,31.2790915,1,0,normal
2-Apr-19, 23:12:18 ,28.59812435,1,0,normal
2-Apr-19, 23:12:18 ,26.88267206,1,0,normal
2-Apr-19, 23:12:19 ,27.77115458,0,0,normal
2-Apr-19, 23:12:21 ,30.89073698,1,0,normal
2-Apr-19, 23:12:23 ,28.10630983,1,0,normal
2-Apr-19, 23:12:24 ,26.45889565,1,0,normal
2-Apr-19, 23:12:26 ,27.41083442,1,0,normal
2-Apr-19, 23:12:27 ,30.76644428,1,0,normal
2-Apr-19, 23:12:31 ,27.82608419,1,0,normal
2-Apr-19, 23:12:32 ,26.07648009,1,0,normal
2-Apr-19, 23:12:33 ,27.01782914,1,0,normal
2-Apr-19, 23:12:35 ,30.72800269,1,0,normal
2-Apr-19, 23:12:36 ,27.62547423,1,0,normal
2-Apr-19, 23:12:38 ,25.73718538,1,0,normal
2-Apr-19, 23:12:38 ,26.98402135,1,0,normal
2-Apr-19, 23:12:40 ,30.39997953,1,0,normal
2-Apr-19, 23:12:43 ,27.55195838,1,0,normal
2-Apr-19, 23:12:43 ,25,0,0,normal
2-Apr-19, 23:12:46 ,26.58260957,1,0,normal
2-Apr-19, 23:12:48 ,30.32563815,1,0,normal
2-Apr-19, 23:12:48 ,27.36209186,1,0,normal
2-Apr-19, 23:12:51 ,26.40711289,0,0,normal
2-Apr-19, 23:12:51 ,26.19935451,1,0,normal
2-Apr-19, 23:12:53 ,30.00743881,1,0,normal
2-Apr-19, 23:12:56 ,27.13295787,1,0,normal
2-Apr-19, 23:12:56 ,26.10266877,1,0,normal
2-Apr-19, 23:12:56 ,25.92328626,1,0,normal
2-Apr-19, 23:13:00 ,29.71019317,1,0,normal
2-Apr-19, 23:13:01 ,26.7641909,1,0,normal
2-Apr-19, 23:13:01 ,25.83007569,1,0,normal
2-Apr-19, 23:13:05 ,25,0,0,normal
2-Apr-19, 23:13:06 ,29.36458075,1,0,normal
2-Apr-19, 23:13:06 ,26.43507536,1,0,normal
2-Apr-19, 23:13:07 ,25,0,0,normal
2-Apr-19, 23:13:10 ,29.34896212,0,0,normal
2-Apr-19, 23:13:11 ,29.16617772,1,0,normal
2-Apr-19, 23:13:12 ,26.27502619,1,0,normal
2-Apr-19, 23:13:15 ,34.71386188,0,0,normal
2-Apr-19, 23:13:15 ,29.23604718,1,0,normal
2-Apr-19, 23:13:17 ,28.70904666,1,0,normal
2-Apr-19, 23:13:19 ,26.00672023,1,0,normal
2-Apr-19, 23:13:20 ,34.50833939,1,0,normal
2-Apr-19, 23:13:24 ,28.80154231,1,0,normal
2-Apr-19, 23:13:24 ,28.32438324,1,0,normal
2-Apr-19, 23:13:27 ,25.77411886,1,0,normal
2-Apr-19, 23:13:28 ,34.45426459,1,0,normal
2-Apr-19, 23:13:29 ,28.48907253,1,0,normal
2-Apr-19, 23:13:29 ,27.91051363,1,0,normal
2-Apr-19, 23:13:32 ,25,0,0,normal
2-Apr-19, 23:13:33 ,34.14762716,1,0,normal
2-Apr-19, 23:13:34 ,28.28300088,1,0,normal
2-Apr-19, 23:13:38 ,27.64031736,1,0,normal
2-Apr-19, 23:13:39 ,25.14990921,0,0,normal
2-Apr-19, 23:13:42 ,33.86391704,1,0,normal
2-Apr-19, 23:13:42 ,28.20172437,1,0,normal
2-Apr-19, 23:13:44 ,27.27088052,1,0,normal
2-Apr-19, 23:13:46 ,25,0,0,normal
2-Apr-19, 23:13:47 ,33.78920426,1,0,normal
2-Apr-19, 23:13:47 ,28.17574256,1,0,normal
2-Apr-19, 23:13:51 ,27.0309677,1,0,normal
2-Apr-19, 23:13:52 ,26.90839078,0,0,normal
2-Apr-19, 23:13:52 ,33.69971762,1,0,normal
2-Apr-19, 23:13:54 ,27.75460707,1,0,normal
2-Apr-19, 23:13:56 ,27.00322761,1,0,normal
2-Apr-19, 23:13:57 ,26.47562288,1,0,normal
2-Apr-19, 23:13:59 ,33.51444605,1,0,normal
2-Apr-19, 23:14:02 ,27.66071233,1,0,normal
2-Apr-19, 23:14:02 ,26.78859636,1,0,normal
2-Apr-19, 23:14:03 ,26.28317409,1,0,normal
2-Apr-19, 23:14:07 ,33.10371018,1,0,normal
2-Apr-19, 23:14:07 ,27.27179061,1,0,normal
2-Apr-19, 23:14:08 ,26.3306997,1,0,normal
2-Apr-19, 23:14:09 ,26.1545804,1,0,normal
2-Apr-19, 23:14:12 ,32.88844649,1,0,normal
2-Apr-19, 23:14:12 ,27.09603016,1,0,normal
2-Apr-19, 23:14:14 ,25.98160171,1,0,normal
2-Apr-19, 23:14:18 ,26.12634009,1,0,normal
2-Apr-19, 23:14:21 ,32.77351824,1,0,normal
2-Apr-19, 23:14:21 ,26.99527042,1,0,normal
2-Apr-19, 23:14:22 ,25,0,0,normal
2-Apr-19, 23:14:23 ,26.11825555,1,0,normal
2-Apr-19, 23:14:26 ,32.51533408,1,0,normal
2-Apr-19, 23:14:26 ,26.67200416,1,0,normal
2-Apr-19, 23:14:27 ,33.69485168,0,0,normal
2-Apr-19, 23:14:31 ,26.04054247,1,0,normal
2-Apr-19, 23:14:32 ,32.14761841,1,0,normal
2-Apr-19, 23:14:32 ,26.45943229,1,0,normal
2-Apr-19, 23:14:36 ,33.48006033,1,0,normal
2-Apr-19, 23:14:37 ,25.8402411,1,0,normal
2-Apr-19, 23:14:37 ,31.81076246,1,0,normal
2-Apr-19, 23:14:41 ,26.24086951,1,0,normal
2-Apr-19, 23:14:41 ,33.21623949,1,0,normal
2-Apr-19, 23:14:44 ,25,0,0,normal
2-Apr-19, 23:14:46 ,31.65476716,1,0,normal
2-Apr-19, 23:14:47 ,26.1195168,1,0,normal
2-Apr-19, 23:14:48 ,32.89746793,1,0,normal
2-Apr-19, 23:14:49 ,33.6227289,0,0,normal
2-Apr-19, 23:14:52 ,31.54284018,1,0,normal
2-Apr-19, 23:14:53 ,25.68017499,1,0,normal
2-Apr-19, 23:14:54 ,32.45546512,1,0,normal
2-Apr-19, 23:14:56 ,33.44104258,1,0,normal
2-Apr-19, 23:14:57 ,31.40692007,1,0,normal
2-Apr-19, 23:14:58 ,25,0,0,normal
2-Apr-19, 23:15:01 ,32.27057703,1,0,normal
2-Apr-19, 23:15:04 ,33.0218795,1,0,normal
2-Apr-19, 23:15:05 ,31.20964599,1,0,normal
2-Apr-19, 23:15:06 ,28.17124451,0,0,normal
2-Apr-19, 23:15:07 ,32.22312958,1,0,normal
2-Apr-19, 23:15:09 ,32.59621013,1,0,normal
2-Apr-19, 23:15:10 ,30.72619527,1,0,normal
2-Apr-19, 23:15:11 ,27.80833172,1,0,normal
2-Apr-19, 23:15:12 ,32.20234679,1,0,normal
2-Apr-19, 23:15:17 ,32.56403528,1,0,normal
2-Apr-19, 23:15:17 ,30.68295312,1,0,normal
2-Apr-19, 23:15:18 ,27.75826531,1,0,normal
2-Apr-19, 23:15:20 ,32.10504405,1,0,normal
2-Apr-19, 23:15:22 ,32.26786234,1,0,normal
2-Apr-19, 23:15:23 ,30.27562251,1,0,normal
2-Apr-19, 23:15:24 ,27.38182375,1,0,normal
2-Apr-19, 23:15:25 ,32.10460239,1,0,normal
2-Apr-19, 23:15:29 ,31.84922974,1,0,normal
2-Apr-19, 23:15:30 ,30.02038704,1,0,normal
2-Apr-19, 23:15:32 ,27.35148316,1,0,normal
2-Apr-19, 23:15:34 ,32.03574082,1,0,normal
2-Apr-19, 23:15:34 ,31.79962426,1,0,normal
2-Apr-19, 23:15:35 ,29.54175471,1,0,normal
2-Apr-19, 23:15:37 ,26.88010227,1,0,normal
2-Apr-19, 23:15:39 ,31.61091932,1,0,normal
2-Apr-19, 23:15:39 ,31.7038233,1,0,normal
2-Apr-19, 23:15:42 ,29.48003545,1,0,normal
2-Apr-19, 23:15:45 ,26.76872589,1,0,normal
2-Apr-19, 23:15:45 ,31.51984396,1,0,normal
2-Apr-19, 23:15:47 ,31.58360501,1,0,normal
2-Apr-19, 23:15:50 ,29.20215523,1,0,normal
2-Apr-19, 23:15:50 ,26.53420208,1,0,normal
2-Apr-19, 23:15:52 ,31.32363659,1,0,normal
2-Apr-19, 23:15:52 ,31.17531818,1,0,normal
2-Apr-19, 23:15:57 ,28.77370193,1,0,normal
2-Apr-19, 23:15:57 ,26.4391686,1,0,normal
2-Apr-19, 23:15:59 ,31.06531661,1,0,normal
2-Apr-19, 23:16:02 ,30.74087909,1,0,normal
2-Apr-19, 23:16:03 ,28.75495164,1,0,normal
2-Apr-19, 23:16:04 ,26.16011707,1,0,normal
2-Apr-19, 23:16:07 ,30.63001502,1,0,normal
2-Apr-19, 23:16:07 ,30.33749509,1,0,normal
2-Apr-19, 23:16:08 ,28.39194971,1,0,normal
2-Apr-19, 23:16:12 ,25.93377901,1,0,normal
2-Apr-19, 23:16:12 ,30.58534141,1,0,normal
2-Apr-19, 23:16:13 ,29.91055966,1,0,normal
2-Apr-19, 23:16:14 ,28.18313158,1,0,normal
2-Apr-19, 23:16:17 ,25,0,0,normal
2-Apr-19, 23:16:19 ,30.2451986,1,0,normal
2-Apr-19, 23:16:19 ,29.47317608,1,0,normal
2-Apr-19, 23:16:19 ,28.06713963,1,0,normal
2-Apr-19, 23:16:24 ,34.9918495,0,0,normal
2-Apr-19, 23:16:24 ,29.99754122,1,0,normal
2-Apr-19, 23:16:25 ,29.07903692,1,0,normal
2-Apr-19, 23:16:28 ,27.69946776,1,0,normal
2-Apr-19, 23:16:29 ,34.64906714,1,0,normal
2-Apr-19, 23:16:30 ,29.68206958,1,0,normal
2-Apr-19, 23:16:31 ,29.01285805,1,0,normal
2-Apr-19, 23:16:33 ,27.22597027,1,0,normal
2-Apr-19, 23:16:36 ,34.23550806,1,0,normal
2-Apr-19, 23:16:37 ,29.53866871,1,0,normal
2-Apr-19, 23:16:41 ,28.59181476,1,0,normal
2-Apr-19, 23:16:41 ,26.99716237,1,0,normal
2-Apr-19, 23:16:42 ,34.07035725,1,0,normal
2-Apr-19, 23:16:42 ,29.13592682,1,0,normal
2-Apr-19, 23:16:46 ,28.50194869,1,0,normal
2-Apr-19, 23:16:46 ,26.58389169,1,0,normal
2-Apr-19, 23:16:47 ,34.03706644,1,0,normal
2-Apr-19, 23:16:51 ,28.82851833,1,0,normal
2-Apr-19, 23:16:51 ,28.31754848,1,0,normal
2-Apr-19, 23:16:52 ,26.34735307,1,0,normal
2-Apr-19, 23:16:55 ,33.69449747,1,0,normal
2-Apr-19, 23:16:56 ,28.50239223,1,0,normal
2-Apr-19, 23:16:57 ,27.96613292,1,0,normal
2-Apr-19, 23:17:00 ,26.28328111,1,0,normal
2-Apr-19, 23:17:00 ,33.44773812,1,0,normal
2-Apr-19, 23:17:05 ,28.14771028,1,0,normal
2-Apr-19, 23:17:05 ,27.60364653,1,0,normal
2-Apr-19, 23:17:07 ,26.25625761,1,0,normal
2-Apr-19, 23:17:07 ,33.39352732,1,0,normal
2-Apr-19, 23:17:10 ,27.91966396,1,0,normal
2-Apr-19, 23:17:12 ,27.13799381,1,0,normal
2-Apr-19, 23:17:12 ,25.97888878,1,0,normal
2-Apr-19, 23:17:16 ,33.16673219,1,0,normal
2-Apr-19, 23:17:17 ,27.6489285,1,0,normal
2-Apr-19, 23:17:18 ,27.08145284,1,0,normal
2-Apr-19, 23:17:20 ,25,0,0,normal
2-Apr-19, 23:17:21 ,32.97608178,1,0,normal
2-Apr-19, 23:17:23 ,27.51647327,1,0,normal
